order_id,customer_id,product_id,order_date,order_quantity,total_amount,status
7866,603,424,16-01-2024,18,4698,Cancelled
7867,253,327,03-04-2024,14,504,Cancelled
7868,537,49,21-04-2024,16,6288,Cancelled
7869,923,373,20-05-2024,11,2299,Delivered
7870,479,274,26-02-2024,11,3575,Cancelled
7871,770,399,13-02-2024,4,1076,Cancelled
7872,356,62,18-02-2024,11,2134,Delivered
7873,421,115,04-03-2024,18,1242,Delivered
7874,11,98,29-05-2024,4,456,Delivered
7875,931,486,20-03-2024,7,1897,Delivered
7876,808,120,26-02-2024,11,2915,Delivered
7877,551,125,07-04-2024,13,429,Delivered
7878,776,493,15-03-2024,15,6855,Delivered
7879,913,280,13-04-2024,19,8398,Cancelled
7880,965,143,02-07-2024,19,2489,Delivered
7881,922,147,17-01-2024,15,3030,Delivered
7882,805,51,19-03-2024,20,9640,Delivered
7883,368,54,08-05-2024,18,4050,Cancelled
7884,332,475,10-07-2024,19,6403,Cancelled
7885,51,159,05-04-2024,7,1687,Delivered
7886,553,391,08-03-2024,14,1330,Delivered
7887,105,366,09-04-2024,5,1800,Delivered
7888,218,115,27-03-2024,19,1159,Cancelled
7889,916,242,02-03-2024,19,6061,Delivered
7890,466,99,27-05-2024,2,706,Cancelled
7891,421,292,12-07-2024,20,5360,Cancelled
7892,966,273,04-03-2024,16,6848,Cancelled
7893,131,140,12-04-2024,2,72,Delivered
7894,682,282,12-06-2024,9,3465,Cancelled
7895,428,52,04-06-2024,13,4628,Cancelled
7896,926,355,16-06-2024,2,976,Cancelled
7897,314,154,30-01-2024,5,2250,Cancelled
7898,177,311,05-07-2024,14,1946,Delivered
7899,570,241,02-02-2024,6,1242,Delivered
7900,546,194,24-02-2024,16,3952,Cancelled
7901,170,351,05-03-2024,9,2394,Delivered
7902,286,127,01-07-2024,9,1530,Delivered
7903,815,158,06-06-2024,17,5219,Cancelled
7904,935,108,12-03-2024,11,3311,Cancelled
7905,369,219,19-01-2024,9,2304,Delivered
7906,479,286,28-06-2024,16,7424,Cancelled
7907,367,152,17-04-2024,17,2363,Delivered
7908,14,476,12-07-2024,7,1603,Cancelled
7909,675,399,01-05-2024,3,495,Delivered
7910,899,485,01-03-2024,16,1216,Cancelled
7911,68,135,11-03-2024,4,1456,Cancelled
7912,466,195,03-05-2024,10,2650,Delivered
7913,777,191,04-05-2024,19,4199,Delivered
7914,425,246,20-02-2024,3,954,Cancelled
7915,761,132,08-06-2024,12,5352,Delivered
7916,78,371,19-05-2024,13,5538,Cancelled
7917,34,302,05-07-2024,14,5054,Cancelled
7918,264,16,04-01-2024,19,6821,Cancelled
7919,980,270,21-05-2024,6,2826,Cancelled
7920,523,368,21-05-2024,2,234,Delivered
7921,277,405,16-03-2024,16,7232,Delivered
7922,417,251,22-06-2024,7,2639,Cancelled
7923,123,165,28-05-2024,12,396,Delivered
7924,482,229,14-05-2024,8,1192,Cancelled
7925,546,185,10-02-2024,3,612,Cancelled
7926,882,32,02-01-2024,3,147,Cancelled
7927,386,401,23-05-2024,18,5850,Delivered
7928,102,239,19-02-2024,9,3114,Cancelled
7929,177,34,20-06-2024,11,3366,Delivered
7930,470,342,10-06-2024,12,804,Delivered
7931,964,136,28-03-2024,11,5467,Delivered
7932,364,482,17-02-2024,14,168,Cancelled
7933,22,46,11-03-2024,8,1136,Cancelled
7934,881,303,15-04-2024,8,1968,Delivered
7935,486,410,24-02-2024,4,1492,Cancelled
7936,664,230,16-05-2024,2,220,Delivered
7937,974,90,13-07-2024,9,2961,Cancelled
7938,700,246,25-05-2024,10,1640,Cancelled
7939,191,434,15-03-2024,3,42,Delivered
7940,663,468,30-04-2024,14,3836,Delivered
7941,25,444,21-05-2024,4,1272,Delivered
7942,373,257,23-03-2024,18,8082,Delivered
7943,130,429,05-02-2024,3,1089,Delivered
7944,843,300,08-06-2024,2,982,Cancelled
7945,869,89,09-05-2024,9,3501,Cancelled
7946,237,40,07-03-2024,2,766,Cancelled
7947,243,140,09-03-2024,12,288,Cancelled
7948,65,300,05-04-2024,7,1519,Cancelled
7949,147,345,22-03-2024,18,7344,Delivered
7950,195,264,04-05-2024,2,770,Cancelled
7951,297,374,15-03-2024,5,920,Delivered
7952,149,325,08-03-2024,10,2460,Delivered
7953,702,450,02-02-2024,1,148,Delivered
7954,354,382,16-05-2024,1,211,Cancelled
7955,557,65,08-06-2024,13,6292,Cancelled
7956,305,43,29-04-2024,16,1904,Cancelled
7957,780,279,29-03-2024,18,1656,Delivered
7958,725,374,23-04-2024,20,700,Cancelled
7959,105,320,19-05-2024,5,2360,Delivered
7960,751,365,30-06-2024,5,1920,Cancelled
7961,275,205,28-04-2024,8,3128,Delivered
7962,204,286,09-03-2024,20,6920,Cancelled
7963,286,225,27-03-2024,5,1445,Delivered
7964,315,61,01-07-2024,1,374,Delivered
7965,85,104,12-04-2024,13,4173,Delivered
7966,992,421,11-03-2024,13,3159,Cancelled
7967,704,199,23-06-2024,8,2336,Cancelled
7968,519,6,18-03-2024,16,4944,Delivered
7969,437,79,23-06-2024,11,5082,Delivered
7970,618,242,23-02-2024,18,3510,Cancelled
7971,175,368,12-06-2024,11,2090,Cancelled
7972,328,408,04-03-2024,9,774,Cancelled
7973,666,183,15-06-2024,7,1428,Cancelled
7974,515,349,03-03-2024,1,156,Cancelled
7975,939,264,01-06-2024,16,1344,Delivered
7976,763,381,04-06-2024,7,490,Delivered
7977,950,302,12-05-2024,8,1944,Cancelled
7978,428,12,12-01-2024,8,2448,Cancelled
7979,516,337,15-05-2024,6,1686,Cancelled
7980,986,468,14-01-2024,4,1252,Cancelled
7981,854,125,14-02-2024,7,707,Delivered
7982,329,24,14-04-2024,6,1842,Delivered
7983,886,306,08-03-2024,13,4407,Cancelled
7984,316,456,02-06-2024,11,4697,Delivered
7985,404,188,01-01-2024,6,2616,Cancelled
7986,656,492,29-03-2024,5,170,Delivered
7987,988,404,07-03-2024,7,217,Delivered
7988,199,74,16-06-2024,17,2924,Delivered
7989,386,140,07-07-2024,7,196,Delivered
7990,125,75,27-06-2024,16,5136,Cancelled
7991,944,288,08-06-2024,5,2165,Delivered
7992,665,88,24-05-2024,15,4260,Cancelled
7993,7,396,08-03-2024,2,448,Cancelled
7994,835,231,07-01-2024,3,822,Delivered
7995,307,389,06-06-2024,13,5525,Cancelled
7996,510,287,28-03-2024,13,4407,Delivered
7997,468,423,02-04-2024,11,2321,Delivered
7998,992,139,03-03-2024,10,4550,Delivered
7999,605,12,29-02-2024,18,1026,Cancelled
8000,24,232,22-01-2024,12,4764,Delivered
8001,759,354,17-05-2024,7,1127,Cancelled
8002,213,466,16-06-2024,6,1932,Delivered
8003,513,178,10-05-2024,14,4886,Cancelled
8004,1000,41,20-01-2024,8,3040,Cancelled
8005,6,227,15-04-2024,7,434,Cancelled
8006,534,235,08-06-2024,6,2556,Delivered
8007,759,337,05-02-2024,10,2060,Delivered
8008,442,181,11-02-2024,5,2315,Delivered
8009,861,348,16-06-2024,9,333,Cancelled
8010,830,6,30-03-2024,15,2640,Delivered
8011,465,221,13-06-2024,4,540,Cancelled
8012,24,462,25-03-2024,2,828,Delivered
8013,255,476,30-04-2024,10,4660,Cancelled
8014,480,337,26-02-2024,20,9680,Delivered
8015,322,159,13-06-2024,2,586,Delivered
8016,498,483,21-04-2024,19,2565,Delivered
8017,342,279,11-04-2024,12,4788,Delivered
8018,351,219,22-06-2024,4,1252,Cancelled
8019,459,241,28-04-2024,7,1400,Cancelled
8020,924,5,13-05-2024,5,940,Cancelled
8021,149,396,04-05-2024,18,8154,Delivered
8022,234,198,30-06-2024,6,1176,Cancelled
8023,439,77,17-02-2024,13,3978,Cancelled
8024,246,142,07-06-2024,9,2052,Delivered
8025,364,148,14-04-2024,6,1962,Cancelled
8026,736,347,13-04-2024,14,3598,Cancelled
8027,484,411,16-03-2024,14,1624,Cancelled
8028,940,426,29-04-2024,3,1473,Cancelled
8029,386,14,08-02-2024,12,4716,Cancelled
8030,108,65,10-06-2024,6,1074,Cancelled
8031,845,265,28-02-2024,11,2255,Delivered
8032,861,31,09-07-2024,11,4026,Cancelled
8033,45,172,17-05-2024,7,2590,Delivered
8034,682,255,17-02-2024,6,1800,Cancelled
8035,731,151,29-02-2024,8,120,Delivered
8036,95,492,02-01-2024,1,98,Delivered
8037,259,117,12-05-2024,2,288,Cancelled
8038,972,278,07-02-2024,18,7110,Cancelled
8039,141,395,12-01-2024,18,558,Delivered
8040,602,382,23-06-2024,19,3344,Delivered
8041,823,82,12-06-2024,14,5306,Cancelled
8042,448,461,07-07-2024,19,8873,Delivered
8043,467,492,30-05-2024,14,3570,Cancelled
8044,790,138,26-03-2024,12,4836,Delivered
8045,460,120,01-06-2024,9,2673,Cancelled
8046,141,432,19-04-2024,15,4560,Cancelled
8047,439,426,04-06-2024,1,138,Delivered
8048,224,4,05-06-2024,14,5978,Delivered
8049,601,372,02-06-2024,15,6480,Cancelled
8050,321,335,07-01-2024,2,236,Cancelled
8051,646,211,18-02-2024,4,1852,Cancelled
8052,507,260,26-02-2024,18,2196,Delivered
8053,939,34,05-05-2024,11,1452,Delivered
8054,863,487,20-01-2024,14,294,Delivered
8055,354,222,01-05-2024,20,7760,Delivered
8056,787,256,26-05-2024,5,2035,Delivered
8057,493,274,07-02-2024,13,6058,Cancelled
8058,121,302,02-05-2024,2,266,Cancelled
8059,494,374,14-03-2024,3,1362,Delivered
8060,608,72,08-07-2024,19,2717,Delivered
8061,865,391,12-03-2024,6,1122,Cancelled
8062,889,437,12-01-2024,12,4536,Cancelled
8063,258,405,13-02-2024,5,2285,Delivered
8064,41,143,03-06-2024,9,837,Cancelled
8065,898,251,19-04-2024,12,2328,Cancelled
8066,246,1,18-04-2024,6,312,Delivered
8067,309,495,28-01-2024,4,692,Cancelled
8068,197,53,14-01-2024,8,3512,Delivered
8069,973,98,13-04-2024,16,496,Delivered
8070,324,259,25-03-2024,12,3624,Delivered
8071,71,183,27-02-2024,12,132,Delivered
8072,645,450,12-06-2024,1,152,Delivered
8073,108,354,04-04-2024,13,4680,Delivered
8074,952,162,09-06-2024,19,6935,Delivered
8075,978,454,06-04-2024,16,7408,Cancelled
8076,102,63,13-05-2024,4,1532,Delivered
8077,832,283,15-01-2024,4,788,Delivered
8078,643,191,27-05-2024,3,1077,Cancelled
8079,978,467,02-05-2024,8,3360,Cancelled
8080,672,393,27-06-2024,17,4539,Delivered
8081,16,21,02-04-2024,9,1611,Delivered
8082,46,52,08-04-2024,14,2870,Delivered
8083,35,468,26-02-2024,15,6390,Cancelled
8084,439,210,28-06-2024,16,1728,Delivered
8085,295,287,17-01-2024,6,1842,Delivered
8086,581,180,01-02-2024,4,568,Cancelled
8087,985,480,10-01-2024,14,5572,Cancelled
8088,44,216,13-07-2024,10,2540,Cancelled
8089,474,152,30-06-2024,14,5684,Cancelled
8090,368,302,27-05-2024,3,432,Cancelled
8091,578,441,23-02-2024,3,627,Delivered
8092,162,497,29-04-2024,3,63,Delivered
8093,970,128,11-01-2024,15,3810,Cancelled
8094,451,447,22-04-2024,7,2338,Cancelled
8095,412,191,07-05-2024,18,8766,Delivered
8096,274,250,22-02-2024,11,2134,Delivered
8097,924,396,10-06-2024,15,4395,Cancelled
8098,539,476,05-07-2024,12,5244,Cancelled
8099,403,375,10-05-2024,4,912,Cancelled
8100,230,63,08-05-2024,11,2167,Delivered
8101,406,74,18-05-2024,20,6480,Delivered
8102,362,149,07-03-2024,14,2814,Cancelled
8103,803,130,16-02-2024,14,6902,Delivered
8104,760,125,13-04-2024,16,4432,Delivered
8105,290,27,21-04-2024,19,589,Cancelled
8106,549,190,17-04-2024,5,1965,Delivered
8107,39,427,08-07-2024,17,2210,Cancelled
8108,100,91,13-03-2024,18,234,Cancelled
8109,274,347,12-01-2024,2,844,Cancelled
8110,854,263,26-05-2024,13,3380,Delivered
8111,851,317,01-06-2024,5,525,Delivered
8112,525,259,04-03-2024,2,940,Delivered
8113,267,104,15-05-2024,2,544,Cancelled
8114,484,471,29-02-2024,15,2205,Delivered
8115,587,42,11-06-2024,5,1115,Cancelled
8116,245,400,10-02-2024,20,4760,Cancelled
8117,156,478,30-03-2024,1,176,Cancelled
8118,553,185,20-04-2024,10,210,Cancelled
8119,257,307,07-05-2024,18,8586,Delivered
8120,632,329,08-05-2024,11,1540,Cancelled
8121,336,315,29-05-2024,5,655,Delivered
8122,33,451,20-02-2024,9,3276,Delivered
8123,574,360,29-05-2024,10,4240,Cancelled
8124,488,440,03-04-2024,2,430,Cancelled
8125,173,134,25-04-2024,15,1380,Cancelled
8126,558,298,18-03-2024,15,3810,Delivered
8127,38,179,02-02-2024,6,528,Delivered
8128,183,69,15-04-2024,5,2420,Cancelled
8129,7,470,22-04-2024,20,6080,Delivered
8130,767,198,04-01-2024,19,7505,Cancelled
8131,98,135,24-02-2024,17,442,Cancelled
8132,386,296,15-02-2024,4,1736,Cancelled
8133,214,280,19-06-2024,18,4464,Cancelled
8134,931,498,18-02-2024,4,392,Delivered
8135,869,311,08-05-2024,10,3490,Delivered
8136,673,183,07-06-2024,8,3120,Delivered
8137,129,171,08-01-2024,14,2618,Delivered
8138,493,450,14-02-2024,3,102,Cancelled
8139,935,119,23-06-2024,11,3817,Cancelled
8140,9,428,20-02-2024,19,399,Cancelled
8141,538,292,19-04-2024,12,5184,Delivered
8142,275,52,28-05-2024,2,982,Delivered
8143,112,436,21-05-2024,8,1952,Delivered
8144,768,319,04-03-2024,6,2214,Cancelled
8145,706,389,25-05-2024,20,8560,Delivered
8146,757,305,15-03-2024,13,6123,Cancelled
8147,108,33,15-06-2024,12,4956,Delivered
8148,861,230,23-05-2024,12,5700,Cancelled
8149,906,49,06-03-2024,9,1638,Delivered
8150,968,451,18-02-2024,17,6783,Cancelled
8151,678,486,25-03-2024,10,3050,Delivered
8152,590,298,04-05-2024,12,2364,Cancelled
8153,272,425,20-06-2024,1,317,Cancelled
8154,325,217,17-03-2024,3,126,Cancelled
8155,781,477,18-03-2024,17,5661,Cancelled
8156,786,254,18-04-2024,15,1125,Cancelled
8157,247,168,24-01-2024,8,2960,Cancelled
8158,769,232,26-02-2024,12,2808,Cancelled
8159,655,29,29-06-2024,5,1410,Cancelled
8160,695,246,19-01-2024,16,4480,Cancelled
8161,285,436,13-03-2024,10,3920,Cancelled
8162,693,160,15-01-2024,19,4123,Cancelled
8163,984,405,02-05-2024,3,1377,Delivered
8164,336,69,16-02-2024,9,261,Delivered
8165,32,328,14-05-2024,11,2959,Cancelled
8166,22,203,12-01-2024,14,4200,Cancelled
8167,289,141,18-02-2024,19,6042,Cancelled
8168,51,281,04-01-2024,2,990,Cancelled
8169,106,153,27-03-2024,16,1056,Cancelled
8170,298,497,16-06-2024,13,1781,Delivered
8171,452,455,13-01-2024,5,1005,Cancelled
8172,693,240,16-05-2024,2,90,Cancelled
8173,686,202,06-01-2024,13,3029,Cancelled
8174,423,225,15-06-2024,9,1503,Cancelled
8175,918,353,30-05-2024,9,2106,Cancelled
8176,64,294,30-01-2024,12,4980,Cancelled
8177,935,432,19-01-2024,12,4752,Cancelled
8178,997,481,12-04-2024,6,2670,Delivered
8179,426,312,04-04-2024,15,2070,Cancelled
8180,626,99,06-04-2024,10,750,Delivered
8181,904,86,08-07-2024,12,1596,Delivered
8182,456,474,04-01-2024,10,3030,Delivered
8183,904,216,01-03-2024,1,150,Cancelled
8184,12,335,06-05-2024,5,2240,Cancelled
8185,276,296,27-06-2024,19,1862,Cancelled
8186,921,43,14-05-2024,12,4188,Delivered
8187,994,411,25-04-2024,20,7900,Delivered
8188,957,216,31-05-2024,14,406,Delivered
8189,373,371,10-05-2024,17,7344,Cancelled
8190,986,487,17-02-2024,15,6945,Cancelled
8191,857,382,05-01-2024,20,6340,Cancelled
8192,815,275,04-06-2024,14,2646,Delivered
8193,820,369,07-01-2024,9,927,Cancelled
8194,234,88,28-06-2024,1,383,Delivered
8195,724,7,03-06-2024,6,2358,Cancelled
8196,79,82,07-01-2024,19,703,Cancelled
8197,655,385,06-06-2024,7,3052,Cancelled
8198,214,184,05-07-2024,9,2817,Cancelled
8199,138,378,04-01-2024,9,1053,Cancelled
8200,983,64,19-05-2024,10,2800,Cancelled
8201,85,474,13-05-2024,7,1092,Delivered
8202,868,120,27-05-2024,18,4230,Cancelled
8203,728,488,17-06-2024,7,2233,Cancelled
8204,409,358,19-03-2024,20,3280,Delivered
8205,15,356,14-03-2024,4,348,Cancelled
8206,417,20,22-03-2024,15,4650,Cancelled
8207,153,232,24-04-2024,16,4880,Delivered
8208,60,276,15-06-2024,16,4912,Cancelled
8209,888,461,19-04-2024,15,1245,Cancelled
8210,900,387,22-03-2024,4,868,Cancelled
8211,747,399,17-06-2024,10,3580,Cancelled
8212,793,101,12-05-2024,15,2520,Delivered
8213,548,192,31-01-2024,10,210,Delivered
8214,850,349,09-01-2024,6,2094,Cancelled
8215,345,439,28-03-2024,6,96,Delivered
8216,393,18,28-05-2024,12,2892,Delivered
8217,811,379,10-05-2024,2,486,Delivered
8218,651,229,16-06-2024,3,789,Cancelled
8219,404,239,19-06-2024,3,1224,Cancelled
8220,534,48,22-04-2024,6,984,Delivered
8221,929,123,03-02-2024,17,6630,Delivered
8222,980,285,10-04-2024,2,702,Delivered
8223,144,437,04-07-2024,1,35,Cancelled
8224,81,298,27-02-2024,5,325,Delivered
8225,756,26,18-04-2024,11,5280,Delivered
8226,769,85,23-03-2024,7,112,Cancelled
8227,400,439,18-06-2024,3,639,Cancelled
8228,13,192,09-06-2024,19,6460,Delivered
8229,55,451,06-07-2024,4,1740,Delivered
8230,280,290,23-01-2024,16,5776,Delivered
8231,724,69,02-04-2024,14,630,Delivered
8232,251,242,15-04-2024,9,1278,Cancelled
8233,475,347,18-03-2024,4,676,Delivered
8234,580,61,27-05-2024,20,2840,Cancelled
8235,984,433,07-05-2024,5,1050,Delivered
8236,19,495,05-03-2024,4,1788,Delivered
8237,578,256,09-01-2024,20,2020,Cancelled
8238,565,281,17-04-2024,8,1112,Delivered
8239,322,189,25-03-2024,8,1520,Delivered
8240,974,135,09-07-2024,2,360,Cancelled
8241,885,211,14-06-2024,8,3888,Cancelled
8242,659,20,07-04-2024,13,273,Delivered
8243,44,199,02-02-2024,8,3792,Cancelled
8244,51,468,17-01-2024,6,798,Delivered
8245,710,58,08-05-2024,11,5104,Cancelled
8246,906,251,19-03-2024,10,4470,Cancelled
8247,537,329,07-03-2024,13,2561,Cancelled
8248,654,176,15-06-2024,9,3870,Delivered
8249,718,229,05-02-2024,18,1926,Cancelled
8250,95,114,08-04-2024,13,143,Delivered
8251,86,140,23-02-2024,11,2871,Delivered
8252,455,227,13-04-2024,4,1724,Delivered
8253,270,283,01-02-2024,4,1492,Delivered
8254,384,11,02-02-2024,11,1309,Cancelled
8255,127,347,17-03-2024,4,828,Delivered
8256,57,256,09-01-2024,8,1168,Delivered
8257,418,357,21-05-2024,18,6390,Delivered
8258,155,434,16-06-2024,18,2214,Cancelled
8259,277,448,10-02-2024,14,3976,Delivered
8260,634,95,10-01-2024,20,3120,Delivered
8261,392,126,27-02-2024,9,3150,Delivered
8262,964,194,01-01-2024,9,4500,Delivered
8263,608,127,16-01-2024,9,837,Delivered
8264,947,175,16-02-2024,11,3377,Cancelled
8265,79,72,13-01-2024,5,1510,Delivered
8266,968,148,18-06-2024,18,7110,Cancelled
8267,904,64,18-04-2024,14,2058,Cancelled
8268,337,283,15-03-2024,11,990,Cancelled
8269,99,474,06-03-2024,20,1060,Delivered
8270,173,43,23-05-2024,1,357,Delivered
8271,242,15,30-06-2024,5,1455,Delivered
8272,319,368,01-05-2024,14,3906,Cancelled
8273,93,318,08-01-2024,14,3878,Cancelled
8274,434,417,13-01-2024,2,76,Delivered
8275,934,159,01-07-2024,6,2988,Delivered
8276,412,138,05-02-2024,5,1150,Cancelled
8277,688,229,07-07-2024,10,2670,Delivered
8278,221,370,10-04-2024,6,2286,Delivered
8279,887,313,12-05-2024,11,4378,Cancelled
8280,714,28,17-05-2024,10,4540,Delivered
8281,878,243,21-04-2024,10,540,Cancelled
8282,333,371,23-04-2024,3,693,Cancelled
8283,226,489,27-01-2024,16,5696,Delivered
8284,651,106,09-04-2024,4,1352,Delivered
8285,408,142,25-05-2024,11,2420,Delivered
8286,259,45,03-05-2024,14,224,Delivered
8287,990,132,30-04-2024,13,299,Delivered
8288,264,318,17-05-2024,4,80,Cancelled
8289,11,274,16-01-2024,15,6000,Delivered
8290,956,16,05-02-2024,18,7722,Delivered
8291,359,390,29-04-2024,9,2799,Delivered
8292,279,136,11-04-2024,1,163,Cancelled
8293,487,294,04-05-2024,10,4380,Delivered
8294,737,368,23-05-2024,13,1196,Delivered
8295,70,202,17-06-2024,18,4266,Cancelled
8296,837,110,11-07-2024,3,348,Delivered
8297,772,415,21-04-2024,16,832,Cancelled
8298,750,357,05-07-2024,13,1625,Delivered
8299,27,167,12-03-2024,1,473,Delivered
8300,974,277,14-03-2024,14,280,Cancelled
8301,122,322,02-02-2024,10,1400,Cancelled
8302,750,209,30-05-2024,20,2020,Cancelled
8303,181,497,19-04-2024,12,3684,Delivered
8304,94,488,16-05-2024,2,596,Delivered
8305,6,282,01-03-2024,7,3115,Cancelled
8306,770,173,07-07-2024,7,1218,Cancelled
8307,371,125,09-05-2024,11,4620,Cancelled
8308,259,23,31-01-2024,10,2590,Cancelled
8309,78,109,03-04-2024,18,1800,Cancelled
8310,986,274,26-01-2024,14,6384,Delivered
8311,442,446,10-01-2024,10,2920,Cancelled
8312,791,93,11-01-2024,18,5850,Delivered
8313,394,226,05-02-2024,5,450,Delivered
8314,927,314,14-02-2024,10,1140,Cancelled
8315,846,181,01-04-2024,12,4500,Delivered
8316,229,333,18-04-2024,1,70,Delivered
8317,714,383,29-03-2024,1,28,Delivered
8318,287,87,10-04-2024,18,6372,Delivered
8319,787,217,05-04-2024,13,5785,Cancelled
8320,399,286,22-04-2024,16,6816,Cancelled
8321,596,247,17-02-2024,15,7125,Cancelled
8322,951,218,12-06-2024,7,1463,Cancelled
8323,781,198,16-02-2024,2,568,Delivered
8324,329,432,20-05-2024,12,2880,Cancelled
8325,75,299,11-04-2024,10,3910,Cancelled
8326,439,450,29-01-2024,7,1701,Delivered
8327,412,186,22-03-2024,15,6360,Cancelled
8328,151,171,16-02-2024,7,392,Delivered
8329,57,291,25-03-2024,13,3263,Delivered
8330,230,93,01-01-2024,8,2360,Cancelled
8331,700,206,11-04-2024,1,45,Delivered
8332,624,127,13-03-2024,17,6205,Cancelled
8333,405,203,29-02-2024,1,382,Cancelled
8334,362,92,25-02-2024,13,390,Cancelled
8335,525,116,18-06-2024,18,4896,Delivered
8336,692,373,14-03-2024,3,1155,Cancelled
8337,122,100,30-06-2024,14,1302,Cancelled
8338,794,183,11-05-2024,7,294,Delivered
8339,373,96,02-04-2024,18,3888,Cancelled
8340,895,402,18-04-2024,15,5595,Cancelled
8341,634,96,22-01-2024,18,720,Delivered
8342,153,400,28-05-2024,10,4900,Delivered
8343,971,191,02-05-2024,8,896,Cancelled
8344,879,181,13-02-2024,1,211,Cancelled
8345,951,387,03-02-2024,1,157,Cancelled
8346,846,3,27-06-2024,18,8424,Cancelled
8347,87,121,11-03-2024,19,9158,Delivered
8348,221,123,09-02-2024,10,4680,Delivered
8349,740,285,03-06-2024,12,2424,Cancelled
8350,858,17,20-03-2024,4,1920,Delivered
8351,318,283,20-04-2024,2,868,Delivered
8352,764,472,01-07-2024,4,1824,Delivered
8353,855,481,20-05-2024,7,462,Delivered
8354,273,425,13-06-2024,4,84,Delivered
8355,971,251,12-06-2024,12,588,Delivered
8356,391,431,04-07-2024,11,682,Delivered
8357,927,162,20-03-2024,6,606,Cancelled
8358,494,161,27-04-2024,13,1053,Cancelled
8359,481,100,03-06-2024,6,2268,Cancelled
8360,559,427,09-05-2024,17,5576,Cancelled
8361,119,46,27-01-2024,6,1542,Cancelled
8362,415,185,05-07-2024,10,3390,Cancelled
8363,387,460,19-05-2024,1,458,Cancelled
8364,870,3,15-02-2024,8,1528,Cancelled
8365,631,362,21-03-2024,12,1116,Delivered
8366,642,402,07-02-2024,11,5082,Cancelled
8367,629,461,17-03-2024,2,538,Cancelled
8368,824,109,25-05-2024,16,1920,Cancelled
8369,346,323,28-01-2024,4,256,Cancelled
8370,115,153,25-01-2024,18,2682,Cancelled
8371,432,157,05-05-2024,20,5560,Cancelled
8372,813,401,06-03-2024,8,464,Cancelled
8373,30,407,29-04-2024,16,2832,Delivered
8374,592,50,21-01-2024,14,5908,Cancelled
8375,80,286,29-04-2024,18,5886,Delivered
8376,515,432,27-04-2024,18,2376,Delivered
8377,897,339,03-06-2024,3,624,Delivered
8378,904,127,12-03-2024,16,4944,Cancelled
8379,234,334,18-03-2024,9,2970,Cancelled
8380,40,106,13-04-2024,8,704,Cancelled
8381,9,393,12-02-2024,1,486,Cancelled
8382,981,486,06-03-2024,6,654,Delivered
8383,472,131,06-01-2024,11,4158,Cancelled
8384,688,324,25-05-2024,5,220,Delivered
8385,500,214,26-05-2024,14,1974,Cancelled
8386,408,36,13-01-2024,17,2006,Delivered
8387,211,262,18-01-2024,4,1648,Cancelled
8388,707,18,01-01-2024,4,1876,Cancelled
8389,389,182,04-07-2024,19,2983,Cancelled
8390,166,41,28-03-2024,7,931,Cancelled
8391,976,64,04-06-2024,2,662,Delivered
8392,302,349,14-02-2024,16,3232,Cancelled
8393,450,230,08-05-2024,12,3804,Delivered
8394,658,106,12-06-2024,16,6688,Cancelled
8395,186,170,21-06-2024,7,2331,Delivered
8396,598,253,24-04-2024,14,6412,Delivered
8397,967,110,01-02-2024,17,935,Delivered
8398,644,180,19-04-2024,5,170,Cancelled
8399,34,12,02-03-2024,7,567,Cancelled
8400,818,83,02-01-2024,7,2653,Delivered
8401,937,426,16-01-2024,9,4203,Delivered
8402,377,423,28-01-2024,5,2030,Delivered
8403,214,102,04-07-2024,9,4329,Cancelled
8404,643,198,06-01-2024,13,2756,Cancelled
8405,896,244,01-06-2024,15,2220,Delivered
8406,138,318,10-03-2024,16,3424,Delivered
8407,783,46,30-01-2024,16,6928,Cancelled
8408,124,157,28-02-2024,11,1903,Cancelled
8409,13,497,28-03-2024,11,4807,Cancelled
8410,722,315,01-01-2024,14,5642,Delivered
8411,536,279,10-06-2024,8,1384,Delivered
8412,535,449,13-02-2024,16,3088,Delivered
8413,542,174,30-01-2024,18,8982,Delivered
8414,345,492,24-04-2024,19,1862,Delivered
8415,247,249,12-04-2024,14,6916,Delivered
8416,682,430,22-05-2024,5,1145,Cancelled
8417,973,111,24-05-2024,20,6040,Delivered
8418,19,418,13-01-2024,8,3376,Cancelled
8419,544,18,09-06-2024,6,1002,Delivered
8420,7,141,07-06-2024,16,4128,Cancelled
8421,145,401,22-05-2024,19,1102,Cancelled
8422,853,362,06-01-2024,7,3395,Delivered
8423,955,229,19-02-2024,9,441,Delivered
8424,509,220,14-03-2024,9,2898,Delivered
8425,425,225,09-04-2024,13,3172,Cancelled
8426,670,239,12-04-2024,6,1770,Delivered
8427,765,200,01-06-2024,17,5372,Delivered
8428,406,385,14-06-2024,4,536,Delivered
8429,257,249,27-02-2024,2,156,Delivered
8430,351,117,01-06-2024,13,5421,Delivered
8431,485,1,29-02-2024,6,1770,Cancelled
8432,874,265,29-02-2024,11,2915,Cancelled
8433,442,24,02-05-2024,13,2366,Cancelled
8434,172,491,27-05-2024,11,2761,Cancelled
8435,929,240,03-05-2024,9,2691,Delivered
8436,145,349,10-01-2024,20,8520,Delivered
8437,144,460,02-07-2024,14,1050,Cancelled
8438,751,360,01-01-2024,11,3487,Cancelled
8439,105,113,01-05-2024,4,1988,Cancelled
8440,255,207,09-05-2024,6,2562,Cancelled
8441,635,285,29-02-2024,16,7968,Delivered
